customer_id,registration_date,acquisition_channel,customer_segment,transaction_date,order_value,product_category
499,2023-02-03,paid_search,standard,2024-02-01,58.03,Home
500,2024-10-07,referral,premium,2024-10-17,96.55,Home
501,2023-09-10,paid_search,standard,2023-09-15,42.87,Fashion
503,2023-01-18,organic,standard,2023-02-12,51.23,Books
503,2023-01-18,organic,standard,2023-09-15,49.79,Fashion
503,2023-01-18,organic,standard,2023-05-15,51.32,Electronics
503,2023-01-18,organic,standard,2023-05-21,86.18,Fashion
503,2023-01-18,organic,standard,2023-07-15,38.1,Home
503,2023-01-18,organic,standard,2024-05-16,86.44,Home
503,2023-01-18,organic,standard,2024-06-24,148.12,Electronics
503,2023-01-18,organic,standard,2023-10-25,78.98,Fashion
503,2023-01-18,organic,standard,2024-08-31,104.04,Books
503,2023-01-18,organic,standard,2024-08-18,93.31,Books
503,2023-01-18,organic,standard,2024-02-07,85.42,Fashion
504,2023-08-15,social_media,standard,2023-08-27,124.01,Home
505,2023-10-20,social_media,premium,2023-11-05,103.8,Books
505,2023-10-20,social_media,premium,2024-04-01,175.58,Books
505,2023-10-20,social_media,premium,2024-04-22,139.06,Home
505,2023-10-20,social_media,premium,2024-03-16,83.14,Books
505,2023-10-20,social_media,premium,2024-10-06,183.99,Home
505,2023-10-20,social_media,premium,2024-09-15,119.19,Electronics
505,2023-10-20,social_media,premium,2024-11-04,180.28,Electronics
506,2024-11-18,organic,premium,2024-12-06,156.98,Home
507,2024-06-08,email,standard,2024-06-12,41.53,Electronics
507,2024-06-08,email,standard,2024-11-24,52.23,Electronics
507,2024-06-08,email,standard,2024-11-20,85.38,Electronics
508,2023-07-09,social_media,standard,2023-07-20,87.51,Home
509,2024-11-12,referral,standard,2024-12-07,85.19,Books
510,2024-01-08,email,premium,2024-02-03,144.45,Fashion
510,2024-01-08,email,premium,2024-05-24,134.66,Electronics
510,2024-01-08,email,premium,2024-08-25,118.6,Electronics
510,2024-01-08,email,premium,2024-12-30,175.56,Books
510,2024-01-08,email,premium,2024-12-27,117.38,Home
510,2024-01-08,email,premium,2024-09-27,160.88,Electronics
511,2023-06-15,referral,basic,2023-07-13,19.01,Home
511,2023-06-15,referral,basic,2024-02-09,24.11,Home
512,2023-08-30,paid_search,premium,2023-09-26,172.94,Electronics
512,2023-08-30,paid_search,premium,2023-10-23,163.18,Books
512,2023-08-30,paid_search,premium,2024-04-24,68.61,Electronics
512,2023-08-30,paid_search,premium,2024-06-05,162.85,Electronics
512,2023-08-30,paid_search,premium,2024-06-14,126.46,Fashion
512,2023-08-30,paid_search,premium,2024-09-13,126.53,Electronics
512,2023-08-30,paid_search,premium,2024-07-08,58.79,Electronics
512,2023-08-30,paid_search,premium,2024-10-08,127.14,Home
513,2024-06-30,paid_search,premium,2024-07-04,235.93,Fashion
513,2024-06-30,paid_search,premium,2024-11-17,104.42,Fashion
513,2024-06-30,paid_search,premium,2024-12-29,97.06,Home
513,2024-06-30,paid_search,premium,2024-10-02,155.55,Electronics
514,2023-09-14,organic,standard,2023-10-08,63.7,Books
515,2024-04-19,social_media,premium,2024-05-02,74.35,Books
515,2024-04-19,social_media,premium,2024-11-10,129.63,Home
515,2024-04-19,social_media,premium,2024-11-09,108.22,Electronics
515,2024-04-19,social_media,premium,2024-12-10,94.36,Books
516,2024-08-31,organic,standard,2024-09-26,84.65,Home
516,2024-08-31,organic,standard,2024-12-18,92.85,Fashion
516,2024-08-31,organic,standard,2024-11-27,99.63,Fashion
517,2023-01-15,paid_search,premium,2023-02-09,138.45,Books
517,2023-01-15,paid_search,premium,2023-09-10,103.6,Books
517,2023-01-15,paid_search,premium,2023-11-15,82.47,Electronics
517,2023-01-15,paid_search,premium,2023-12-29,127.83,Books
518,2023-11-03,paid_search,standard,2023-11-23,76.37,Electronics
518,2023-11-03,paid_search,standard,2024-02-25,68.2,Home
518,2023-11-03,paid_search,standard,2024-06-27,98.37,Home
518,2023-11-03,paid_search,standard,2024-04-09,66.88,Books
519,2024-07-13,paid_search,standard,2024-07-24,49.43,Fashion
519,2024-07-13,paid_search,standard,2024-10-06,64.84,Fashion
520,2023-01-08,paid_search,standard,2023-01-24,110.28,Fashion
520,2023-01-08,paid_search,standard,2023-07-31,40.33,Books
520,2023-01-08,paid_search,standard,2023-04-30,95.87,Books
520,2023-01-08,paid_search,standard,2023-10-21,68.32,Fashion
521,2023-03-29,social_media,standard,2023-04-12,67.61,Electronics
521,2023-03-29,social_media,standard,2023-05-18,78.31,Home
521,2023-03-29,social_media,standard,2023-06-10,70.43,Fashion
521,2023-03-29,social_media,standard,2023-08-28,73.4,Books
521,2023-03-29,social_media,standard,2023-08-22,89.46,Books
522,2023-11-15,referral,standard,2023-11-18,48.68,Electronics
522,2023-11-15,referral,standard,2024-04-25,41.9,Books
522,2023-11-15,referral,standard,2024-02-23,62.21,Fashion
523,2023-09-12,organic,basic,2023-09-22,49.98,Electronics
524,2023-07-31,organic,premium,2023-08-16,81.83,Home
524,2023-07-31,organic,premium,2023-10-23,133.13,Electronics
524,2023-07-31,organic,premium,2023-10-13,139.09,Home
524,2023-07-31,organic,premium,2024-07-13,153.46,Home
525,2023-11-27,paid_search,standard,2023-12-08,66.01,Electronics
525,2023-11-27,paid_search,standard,2024-02-28,57.06,Books
525,2023-11-27,paid_search,standard,2024-06-21,74.59,Electronics
525,2023-11-27,paid_search,standard,2024-04-11,54.89,Fashion
525,2023-11-27,paid_search,standard,2024-09-18,40.67,Fashion
526,2024-04-06,referral,basic,2024-04-20,27.79,Books
527,2023-04-17,social_media,basic,2023-04-24,38.05,Home
527,2023-04-17,social_media,basic,2023-09-04,39.43,Fashion
527,2023-04-17,social_media,basic,2023-10-21,32.36,Electronics
527,2023-04-17,social_media,basic,2023-10-30,42.42,Home
527,2023-04-17,social_media,basic,2024-01-04,35.85,Home
528,2023-04-21,paid_search,standard,2023-05-06,75.66,Books
528,2023-04-21,paid_search,standard,2023-10-16,60.53,Home
528,2023-04-21,paid_search,standard,2023-08-02,45.66,Fashion
528,2023-04-21,paid_search,standard,2024-03-01,61.04,Fashion
528,2023-04-21,paid_search,standard,2024-05-25,116.3,Home
529,2024-04-18,organic,basic,2024-05-07,17.42,Home
529,2024-04-18,organic,basic,2024-05-25,40.43,Fashion
529,2024-04-18,organic,basic,2024-08-01,25.72,Home
530,2024-06-23,organic,standard,2024-07-15,54.02,Books
530,2024-06-23,organic,standard,2024-10-11,61.66,Books
531,2023-05-27,organic,premium,2023-05-31,141.07,Fashion
531,2023-05-27,organic,premium,2023-08-04,247.28,Electronics
531,2023-05-27,organic,premium,2023-12-02,120.43,Electronics
531,2023-05-27,organic,premium,2023-11-22,109.42,Home
531,2023-05-27,organic,premium,2024-05-16,114.22,Electronics
531,2023-05-27,organic,premium,2024-10-05,152.87,Electronics
531,2023-05-27,organic,premium,2024-08-14,174.84,Electronics
531,2023-05-27,organic,premium,2024-07-23,142.06,Books
532,2023-06-14,referral,basic,2023-06-25,46.88,Electronics
532,2023-06-14,referral,basic,2024-02-25,24.06,Fashion
532,2023-06-14,referral,basic,2023-09-14,49.51,Books
533,2023-10-13,email,standard,2023-11-09,95.98,Home
533,2023-10-13,email,standard,2023-11-24,78.15,Books
533,2023-10-13,email,standard,2024-02-20,61.79,Fashion
534,2023-05-10,organic,premium,2023-06-03,82.61,Fashion
534,2023-05-10,organic,premium,2024-01-03,137.34,Fashion
534,2023-05-10,organic,premium,2023-08-31,106.06,Books
534,2023-05-10,organic,premium,2024-02-14,141.16,Electronics
534,2023-05-10,organic,premium,2024-07-06,102.21,Fashion
534,2023-05-10,organic,premium,2024-09-18,132.39,Home
534,2023-05-10,organic,premium,2024-11-16,140.97,Electronics
535,2023-09-14,organic,standard,2023-10-06,44.75,Fashion
535,2023-09-14,organic,standard,2023-12-05,55.61,Fashion
535,2023-09-14,organic,standard,2024-07-01,63.65,Fashion
535,2023-09-14,organic,standard,2024-07-21,61.52,Electronics
535,2023-09-14,organic,standard,2024-02-09,89.16,Home
536,2024-01-27,organic,premium,2024-02-15,39.59,Fashion
536,2024-01-27,organic,premium,2024-05-28,122.74,Electronics
536,2024-01-27,organic,premium,2024-10-23,63.42,Home
536,2024-01-27,organic,premium,2024-06-14,116.57,Fashion
536,2024-01-27,organic,premium,2024-09-12,93.55,Fashion
536,2024-01-27,organic,premium,2024-11-04,160.18,Electronics
537,2023-02-03,organic,standard,2023-02-06,61.76,Home
537,2023-02-03,organic,standard,2023-10-11,39.34,Books
537,2023-02-03,organic,standard,2023-11-03,55.93,Books
537,2023-02-03,organic,standard,2023-11-22,79.35,Books
537,2023-02-03,organic,standard,2023-07-17,100.9,Electronics
537,2023-02-03,organic,standard,2024-05-29,72.61,Books
538,2023-01-27,organic,standard,2023-02-16,72.06,Fashion
538,2023-01-27,organic,standard,2023-06-05,58.58,Fashion
538,2023-01-27,organic,standard,2023-07-30,75.0,Fashion
538,2023-01-27,organic,standard,2024-01-05,72.64,Electronics
539,2023-02-01,organic,basic,2023-02-09,33.83,Books
539,2023-02-01,organic,basic,2023-06-29,44.52,Electronics
540,2024-06-14,social_media,premium,2024-07-01,110.43,Home
540,2024-06-14,social_media,premium,2024-12-31,98.1,Fashion
541,2024-01-11,social_media,standard,2024-01-14,49.21,Books
541,2024-01-11,social_media,standard,2024-03-12,62.51,Books
542,2023-08-19,social_media,standard,2023-09-08,66.71,Electronics
542,2023-08-19,social_media,standard,2024-01-21,82.0,Home
543,2024-08-18,paid_search,standard,2024-09-04,90.95,Fashion
544,2023-04-14,email,premium,2023-04-27,149.47,Fashion
544,2023-04-14,email,premium,2023-12-16,79.7,Fashion
544,2023-04-14,email,premium,2023-08-14,102.3,Fashion
544,2023-04-14,email,premium,2024-03-22,88.17,Books
544,2023-04-14,email,premium,2024-03-26,184.58,Books
544,2023-04-14,email,premium,2024-07-19,151.02,Fashion
544,2023-04-14,email,premium,2024-02-20,105.99,Home
544,2023-04-14,email,premium,2023-11-22,137.79,Books
544,2023-04-14,email,premium,2024-10-22,76.0,Electronics
544,2023-04-14,email,premium,2024-12-16,120.44,Electronics
544,2023-04-14,email,premium,2024-04-15,116.7,Fashion
545,2023-06-19,social_media,standard,2023-06-29,70.63,Electronics
545,2023-06-19,social_media,standard,2023-11-08,64.79,Electronics
545,2023-06-19,social_media,standard,2024-01-01,80.98,Home
545,2023-06-19,social_media,standard,2023-11-23,113.42,Electronics
546,2023-11-17,paid_search,standard,2023-11-29,87.19,Books
546,2023-11-17,paid_search,standard,2024-02-28,101.99,Home
546,2023-11-17,paid_search,standard,2024-09-27,108.45,Home
546,2023-11-17,paid_search,standard,2024-08-04,53.21,Books
547,2024-01-08,social_media,standard,2024-01-23,59.58,Books
547,2024-01-08,social_media,standard,2024-04-04,101.51,Books
547,2024-01-08,social_media,standard,2024-05-25,89.75,Home
548,2024-06-29,social_media,standard,2024-06-29,50.5,Fashion
548,2024-06-29,social_media,standard,2024-11-25,56.74,Electronics
549,2024-06-01,email,premium,2024-06-07,112.21,Books
549,2024-06-01,email,premium,2024-09-24,134.02,Electronics
549,2024-06-01,email,premium,2024-10-18,75.12,Fashion
550,2024-01-31,organic,premium,2024-02-25,53.11,Fashion
550,2024-01-31,organic,premium,2024-04-03,148.05,Books
550,2024-01-31,organic,premium,2024-08-15,97.92,Fashion
550,2024-01-31,organic,premium,2024-10-14,108.51,Home
550,2024-01-31,organic,premium,2024-10-19,96.83,Home
550,2024-01-31,organic,premium,2024-10-05,97.44,Home
551,2023-02-22,email,standard,2023-03-05,76.82,Electronics
551,2023-02-22,email,standard,2023-09-10,80.74,Fashion
551,2023-02-22,email,standard,2023-09-21,89.74,Home
551,2023-02-22,email,standard,2023-12-15,86.4,Home
552,2023-12-19,organic,standard,2023-12-23,94.76,Books
552,2023-12-19,organic,standard,2024-04-22,77.9,Home
552,2023-12-19,organic,standard,2024-03-08,62.4,Electronics
552,2023-12-19,organic,standard,2024-08-16,67.94,Books
553,2024-09-14,organic,standard,2024-09-20,56.75,Fashion
554,2023-09-04,social_media,basic,2023-09-30,39.64,Books
554,2023-09-04,social_media,basic,2023-12-30,36.7,Books
555,2024-07-20,email,basic,2024-08-01,35.35,Home
555,2024-07-20,email,basic,2024-12-11,36.52,Books
556,2024-10-11,email,standard,2024-11-05,115.65,Fashion
556,2024-10-11,email,standard,2024-12-30,58.62,Home
557,2023-08-24,social_media,basic,2023-09-07,55.81,Electronics
557,2023-08-24,social_media,basic,2024-04-26,25.63,Electronics
557,2023-08-24,social_media,basic,2024-05-15,58.07,Books
558,2023-09-30,referral,basic,2023-10-20,30.73,Books
558,2023-09-30,referral,basic,2023-11-26,21.35,Fashion
558,2023-09-30,referral,basic,2024-07-14,47.44,Home
559,2023-11-03,referral,premium,2023-11-28,234.39,Electronics
559,2023-11-03,referral,premium,2024-06-03,164.76,Home
559,2023-11-03,referral,premium,2024-01-14,160.38,Electronics
559,2023-11-03,referral,premium,2024-10-14,136.8,Home
560,2023-09-05,social_media,basic,2023-09-20,39.48,Fashion
560,2023-09-05,social_media,basic,2024-02-12,24.84,Home
560,2023-09-05,social_media,basic,2024-01-28,31.76,Home
560,2023-09-05,social_media,basic,2024-07-17,44.94,Electronics
560,2023-09-05,social_media,basic,2024-10-16,36.82,Home
561,2024-09-15,paid_search,standard,2024-09-27,80.85,Home
561,2024-09-15,paid_search,standard,2024-11-24,64.34,Fashion
562,2024-02-13,paid_search,premium,2024-02-23,93.45,Books
562,2024-02-13,paid_search,premium,2024-07-05,107.71,Electronics
562,2024-02-13,paid_search,premium,2024-05-17,85.24,Fashion
562,2024-02-13,paid_search,premium,2024-10-05,121.55,Home
562,2024-02-13,paid_search,premium,2024-10-14,79.12,Electronics
563,2024-09-27,social_media,basic,2024-10-02,32.67,Home
563,2024-09-27,social_media,basic,2024-11-22,30.52,Home
564,2023-01-15,paid_search,standard,2023-02-01,77.49,Fashion
564,2023-01-15,paid_search,standard,2023-04-26,130.9,Home
564,2023-01-15,paid_search,standard,2023-05-10,76.11,Electronics
564,2023-01-15,paid_search,standard,2023-08-24,77.87,Home
564,2023-01-15,paid_search,standard,2023-06-21,40.68,Electronics
564,2023-01-15,paid_search,standard,2024-02-08,79.55,Books
565,2023-02-13,paid_search,standard,2023-02-18,94.82,Fashion
565,2023-02-13,paid_search,standard,2023-05-20,69.24,Home
565,2023-02-13,paid_search,standard,2023-06-24,41.56,Books
565,2023-02-13,paid_search,standard,2023-08-22,82.47,Fashion
565,2023-02-13,paid_search,standard,2024-03-16,57.44,Electronics
565,2023-02-13,paid_search,standard,2024-03-31,47.47,Fashion
565,2023-02-13,paid_search,standard,2023-11-15,54.76,Home
566,2024-05-27,paid_search,standard,2024-06-22,47.62,Home
566,2024-05-27,paid_search,standard,2024-09-19,56.06,Books
566,2024-05-27,paid_search,standard,2024-07-30,47.7,Electronics
567,2024-08-04,email,premium,2024-08-31,110.11,Electronics
567,2024-08-04,email,premium,2024-11-11,106.64,Books
567,2024-08-04,email,premium,2024-11-27,67.68,Electronics
568,2024-04-19,email,basic,2024-05-14,42.31,Fashion
568,2024-04-19,email,basic,2024-10-21,29.83,Electronics
568,2024-04-19,email,basic,2024-12-21,37.32,Electronics
570,2023-03-07,email,standard,2023-03-19,65.86,Books
570,2023-03-07,email,standard,2023-04-13,164.36,Home
570,2023-03-07,email,standard,2023-08-23,63.8,Home
570,2023-03-07,email,standard,2023-12-31,88.92,Home
571,2024-06-02,referral,standard,2024-06-23,109.65,Home
571,2024-06-02,referral,standard,2024-11-04,69.58,Books
571,2024-06-02,referral,standard,2024-12-29,64.98,Books
572,2024-12-03,paid_search,premium,2024-12-27,145.04,Electronics
573,2023-05-13,organic,standard,2023-06-09,63.78,Home
573,2023-05-13,organic,standard,2024-01-10,65.34,Fashion
573,2023-05-13,organic,standard,2024-02-06,99.39,Books
574,2024-03-02,social_media,standard,2024-03-23,67.02,Fashion
574,2024-03-02,social_media,standard,2024-09-09,49.34,Home
574,2024-03-02,social_media,standard,2024-05-13,52.38,Books
575,2023-06-17,organic,standard,2023-06-26,99.78,Electronics
575,2023-06-17,organic,standard,2023-08-16,78.18,Home
576,2024-05-12,social_media,premium,2024-05-27,154.29,Electronics
576,2024-05-12,social_media,premium,2024-08-30,112.88,Fashion
577,2024-05-14,organic,standard,2024-05-18,57.07,Electronics
577,2024-05-14,organic,standard,2024-06-18,75.75,Electronics
578,2024-01-21,organic,standard,2024-02-03,100.8,Fashion
578,2024-01-21,organic,standard,2024-07-11,74.45,Fashion
578,2024-01-21,organic,standard,2024-09-07,55.47,Electronics
578,2024-01-21,organic,standard,2024-06-06,74.71,Electronics
578,2024-01-21,organic,standard,2024-08-11,60.89,Fashion
579,2023-01-29,social_media,standard,2023-02-18,59.08,Books
579,2023-01-29,social_media,standard,2023-08-02,36.43,Fashion
579,2023-01-29,social_media,standard,2023-05-25,61.21,Home
579,2023-01-29,social_media,standard,2024-02-11,59.09,Home
579,2023-01-29,social_media,standard,2023-08-11,102.18,Home
580,2023-10-31,social_media,premium,2023-11-22,144.39,Home
580,2023-10-31,social_media,premium,2024-02-23,175.77,Home
580,2023-10-31,social_media,premium,2024-02-14,113.32,Electronics
580,2023-10-31,social_media,premium,2024-06-22,136.77,Electronics
580,2023-10-31,social_media,premium,2024-05-30,113.3,Electronics
580,2023-10-31,social_media,premium,2024-06-30,187.78,Fashion
581,2024-08-13,email,standard,2024-09-07,70.79,Fashion
581,2024-08-13,email,standard,2024-12-20,103.82,Fashion
581,2024-08-13,email,standard,2024-10-22,69.68,Home
582,2023-03-06,organic,standard,2023-03-31,67.65,Home
582,2023-03-06,organic,standard,2023-05-15,82.44,Home
582,2023-03-06,organic,standard,2023-12-03,64.76,Books
582,2023-03-06,organic,standard,2023-08-30,49.74,Home
583,2023-03-09,paid_search,standard,2023-03-25,55.21,Fashion
583,2023-03-09,paid_search,standard,2023-08-07,80.7,Electronics
583,2023-03-09,paid_search,standard,2023-08-22,64.8,Home
584,2024-09-21,organic,standard,2024-10-07,68.87,Electronics
585,2023-01-27,referral,basic,2023-02-16,32.63,Electronics
585,2023-01-27,referral,basic,2023-03-10,20.51,Electronics
585,2023-01-27,referral,basic,2023-09-06,31.78,Electronics
585,2023-01-27,referral,basic,2023-10-16,52.27,Books
586,2023-03-05,social_media,premium,2023-03-23,142.66,Books
586,2023-03-05,social_media,premium,2023-04-20,143.63,Books
586,2023-03-05,social_media,premium,2023-11-21,120.63,Fashion
586,2023-03-05,social_media,premium,2023-10-29,91.35,Home
586,2023-03-05,social_media,premium,2023-08-06,249.42,Electronics
586,2023-03-05,social_media,premium,2024-05-06,154.15,Electronics
587,2024-01-27,referral,standard,2024-01-30,96.58,Electronics
587,2024-01-27,referral,standard,2024-04-09,54.19,Home
587,2024-01-27,referral,standard,2024-06-27,81.75,Home
587,2024-01-27,referral,standard,2024-06-15,155.72,Books
587,2024-01-27,referral,standard,2024-11-01,37.64,Home
588,2024-05-19,referral,premium,2024-06-11,123.26,Electronics
588,2024-05-19,referral,premium,2024-07-22,64.82,Fashion
588,2024-05-19,referral,premium,2024-08-19,84.2,Home
588,2024-05-19,referral,premium,2024-10-25,88.51,Electronics
589,2023-02-21,social_media,basic,2023-03-14,35.64,Electronics
589,2023-02-21,social_media,basic,2023-08-14,27.22,Electronics
589,2023-02-21,social_media,basic,2023-10-16,28.01,Electronics
589,2023-02-21,social_media,basic,2023-05-27,28.36,Books
589,2023-02-21,social_media,basic,2024-03-27,26.91,Home
589,2023-02-21,social_media,basic,2024-05-15,32.81,Fashion
590,2024-09-13,organic,standard,2024-09-16,111.18,Books
590,2024-09-13,organic,standard,2024-12-26,65.88,Fashion
591,2023-10-02,social_media,standard,2023-10-04,114.93,Fashion
592,2024-08-06,paid_search,standard,2024-08-14,66.01,Books
593,2023-07-23,organic,premium,2023-07-31,141.37,Books
593,2023-07-23,organic,premium,2023-12-18,142.69,Fashion
593,2023-07-23,organic,premium,2024-03-19,83.0,Books
593,2023-07-23,organic,premium,2023-12-31,96.86,Electronics
593,2023-07-23,organic,premium,2024-03-15,170.89,Home
594,2024-09-23,email,standard,2024-10-04,68.32,Electronics
595,2023-09-30,organic,standard,2023-10-08,59.49,Fashion
595,2023-09-30,organic,standard,2024-01-21,87.76,Electronics
596,2023-09-18,paid_search,basic,2023-10-01,36.39,Electronics
596,2023-09-18,paid_search,basic,2024-04-30,20.63,Home
596,2023-09-18,paid_search,basic,2024-07-07,28.89,Electronics
598,2023-04-16,email,standard,2023-05-11,45.89,Books
599,2023-12-15,email,standard,2023-12-26,47.42,Electronics
599,2023-12-15,email,standard,2024-01-29,90.03,Electronics
599,2023-12-15,email,standard,2024-05-28,52.46,Fashion
599,2023-12-15,email,standard,2024-06-21,89.55,Books
600,2023-12-02,email,basic,2023-12-02,26.63,Electronics
600,2023-12-02,email,basic,2024-03-21,37.33,Electronics
600,2023-12-02,email,basic,2024-09-06,28.14,Home
601,2024-10-27,organic,standard,2024-11-03,52.87,Electronics
602,2024-04-18,social_media,premium,2024-05-06,105.03,Fashion
602,2024-04-18,social_media,premium,2024-06-18,102.12,Home
603,2023-02-03,social_media,basic,2023-02-22,28.03,Home
603,2023-02-03,social_media,basic,2023-05-06,22.62,Books
603,2023-02-03,social_media,basic,2023-06-22,37.94,Books
604,2023-03-18,social_media,standard,2023-03-21,55.52,Books
604,2023-03-18,social_media,standard,2023-08-16,33.01,Electronics
605,2023-02-01,paid_search,basic,2023-02-16,20.05,Home
606,2023-09-30,organic,standard,2023-10-11,98.57,Electronics
606,2023-09-30,organic,standard,2023-11-13,42.28,Electronics
606,2023-09-30,organic,standard,2024-03-20,60.25,Books
607,2023-09-10,social_media,standard,2023-09-16,57.59,Fashion
607,2023-09-10,social_media,standard,2024-05-13,63.47,Electronics
607,2023-09-10,social_media,standard,2024-01-27,77.99,Electronics
607,2023-09-10,social_media,standard,2024-09-21,82.34,Books
607,2023-09-10,social_media,standard,2024-10-13,47.91,Home
607,2023-09-10,social_media,standard,2024-12-14,93.59,Electronics
608,2023-03-09,organic,standard,2023-04-05,39.89,Fashion
608,2023-03-09,organic,standard,2023-10-13,58.64,Home
608,2023-03-09,organic,standard,2023-12-04,110.67,Fashion
608,2023-03-09,organic,standard,2023-08-11,123.87,Books
608,2023-03-09,organic,standard,2023-08-03,116.88,Home
609,2023-11-13,paid_search,standard,2023-12-05,81.79,Home
609,2023-11-13,paid_search,standard,2024-06-25,120.31,Fashion
609,2023-11-13,paid_search,standard,2024-06-06,90.85,Fashion
609,2023-11-13,paid_search,standard,2024-08-04,67.68,Home
609,2023-11-13,paid_search,standard,2024-11-22,44.43,Books
609,2023-11-13,paid_search,standard,2024-10-01,73.29,Electronics
609,2023-11-13,paid_search,standard,2024-06-21,55.56,Home
609,2023-11-13,paid_search,standard,2024-07-08,80.23,Electronics
610,2024-04-29,organic,standard,2024-05-04,55.57,Electronics
610,2024-04-29,organic,standard,2024-08-19,88.27,Home
610,2024-04-29,organic,standard,2024-07-19,88.54,Books
611,2023-09-03,social_media,standard,2023-09-29,76.61,Fashion
611,2023-09-03,social_media,standard,2024-05-13,88.13,Electronics
611,2023-09-03,social_media,standard,2024-06-29,71.46,Books
611,2023-09-03,social_media,standard,2024-09-08,76.18,Books
611,2023-09-03,social_media,standard,2024-03-23,63.63,Fashion
611,2023-09-03,social_media,standard,2024-09-23,83.82,Books
612,2023-07-08,referral,premium,2023-07-26,157.66,Electronics
612,2023-07-08,referral,premium,2023-08-26,116.82,Books
612,2023-07-08,referral,premium,2024-02-16,53.39,Books
612,2023-07-08,referral,premium,2024-02-28,84.26,Books
612,2023-07-08,referral,premium,2024-05-05,77.81,Home
612,2023-07-08,referral,premium,2024-05-25,137.13,Electronics
612,2023-07-08,referral,premium,2024-10-01,167.97,Fashion
613,2024-05-17,referral,basic,2024-05-20,44.57,Fashion
613,2024-05-17,referral,basic,2024-07-12,21.86,Fashion
613,2024-05-17,referral,basic,2024-09-07,40.79,Home
614,2023-04-05,organic,standard,2023-04-24,66.15,Home
614,2023-04-05,organic,standard,2023-08-22,36.5,Books
614,2023-04-05,organic,standard,2023-09-08,43.67,Electronics
614,2023-04-05,organic,standard,2023-08-21,59.15,Books
614,2023-04-05,organic,standard,2024-02-28,71.7,Electronics
615,2024-02-11,paid_search,standard,2024-02-13,77.07,Fashion
615,2024-02-11,paid_search,standard,2024-04-13,141.78,Fashion
615,2024-02-11,paid_search,standard,2024-04-25,43.65,Home
616,2024-09-24,organic,premium,2024-09-24,165.9,Home
617,2024-04-06,organic,standard,2024-04-28,105.8,Books
617,2024-04-06,organic,standard,2024-06-15,77.21,Books
617,2024-04-06,organic,standard,2024-11-10,54.49,Books
618,2024-06-02,organic,standard,2024-06-19,68.1,Books
618,2024-06-02,organic,standard,2024-08-22,47.15,Books
618,2024-06-02,organic,standard,2024-10-11,42.47,Fashion
618,2024-06-02,organic,standard,2024-10-04,75.83,Electronics
619,2024-04-10,paid_search,standard,2024-04-10,95.88,Electronics
619,2024-04-10,paid_search,standard,2024-11-19,66.86,Books
620,2024-04-01,paid_search,standard,2024-04-16,34.71,Home
620,2024-04-01,paid_search,standard,2024-08-26,58.2,Books
620,2024-04-01,paid_search,standard,2024-07-08,100.28,Books
620,2024-04-01,paid_search,standard,2024-10-02,69.63,Electronics
620,2024-04-01,paid_search,standard,2024-08-11,45.42,Books
621,2024-06-03,organic,standard,2024-06-21,92.97,Fashion
621,2024-06-03,organic,standard,2024-10-22,61.64,Home
621,2024-06-03,organic,standard,2024-12-18,60.45,Fashion
622,2023-03-13,email,basic,2023-04-10,37.96,Home
622,2023-03-13,email,basic,2023-07-21,29.08,Books
622,2023-03-13,email,basic,2023-10-31,38.68,Fashion
622,2023-03-13,email,basic,2024-01-29,46.35,Electronics
623,2023-09-08,social_media,standard,2023-10-05,107.8,Fashion
623,2023-09-08,social_media,standard,2024-02-04,79.52,Electronics
623,2023-09-08,social_media,standard,2024-02-20,67.38,Books
623,2023-09-08,social_media,standard,2024-05-01,44.84,Fashion
623,2023-09-08,social_media,standard,2024-06-12,78.35,Home
624,2023-01-13,email,basic,2023-02-11,29.62,Fashion
624,2023-01-13,email,basic,2023-09-02,28.43,Electronics
624,2023-01-13,email,basic,2023-03-29,26.97,Electronics
624,2023-01-13,email,basic,2023-05-27,34.61,Electronics
624,2023-01-13,email,basic,2024-01-17,29.37,Books
624,2023-01-13,email,basic,2023-09-13,24.73,Electronics
625,2024-03-17,organic,basic,2024-04-13,19.32,Books
625,2024-03-17,organic,basic,2024-06-12,42.71,Books
625,2024-03-17,organic,basic,2024-07-31,33.01,Electronics
626,2023-11-24,paid_search,premium,2023-12-06,68.64,Electronics
626,2023-11-24,paid_search,premium,2024-03-31,161.15,Home
626,2023-11-24,paid_search,premium,2024-02-27,83.92,Fashion
626,2023-11-24,paid_search,premium,2024-11-10,125.61,Home
626,2023-11-24,paid_search,premium,2024-11-01,99.62,Fashion
627,2024-03-29,organic,standard,2024-04-16,90.62,Books
628,2023-12-17,referral,standard,2024-01-09,67.73,Books
628,2023-12-17,referral,standard,2024-05-02,85.46,Electronics
628,2023-12-17,referral,standard,2024-10-26,62.69,Electronics
628,2023-12-17,referral,standard,2024-05-03,105.9,Fashion
629,2024-08-12,paid_search,standard,2024-09-05,96.92,Fashion
629,2024-08-12,paid_search,standard,2024-11-09,69.47,Fashion
630,2024-02-12,paid_search,premium,2024-02-19,70.6,Books
630,2024-02-12,paid_search,premium,2024-09-21,294.52,Home
630,2024-02-12,paid_search,premium,2024-09-26,66.49,Electronics
630,2024-02-12,paid_search,premium,2024-08-21,109.03,Fashion
631,2024-11-03,paid_search,standard,2024-11-03,47.28,Books
632,2024-06-09,organic,standard,2024-06-11,74.92,Books
